Sex,Blood Type,Rhesus,Count
38,26,7,109
38,26,8,266
38,26,9,302
38,27,0,186
38,27,1,664
38,27,2,687
38,27,3,76
38,27,4,654
38,27,5,916
38,27,6,628
38,27,7,426
38,27,8,562
38,27,9,586
38,28,0,194
38,28,1,238
38,28,2,737
38,28,3,769
38,28,4,248
38,28,5,570
38,28,6,615
38,28,7,544
38,28,8,148
38,28,9,867
38,29,0,246
38,29,1,352
38,29,2,302
38,29,3,360
38,29,4,166
38,29,5,7
38,29,6,468
38,29,7,913
38,29,8,715
38,29,9,359
38,30,0,482
38,30,1,427
38,30,2,368
38,30,3,12
38,30,4,815
38,30,5,244
38,30,6,227
38,30,7,184
38,30,8,511
38,30,9,754
38,31,0,933
38,31,1,111
38,31,2,670
38,31,3,922
38,31,4,892
38,31,5,286
38,31,6,415
38,31,7,757
38,31,8,801
38,31,9,841
38,32,0,617
38,32,1,408
38,32,2,555
38,32,3,898
38,32,4,650
38,32,5,177
38,32,6,989
38,32,7,848
38,32,8,919
38,32,9,573
38,33,0,968
38,33,1,161
38,33,2,48
38,33,3,358
38,33,4,21
38,33,5,533
38,33,6,61
38,33,7,468
38,33,8,808
38,33,9,781
38,34,0,340
38,34,1,379
38,34,2,723
38,34,3,947
38,34,4,891
38,34,5,490
38,34,6,686
38,34,7,356
38,34,8,952
38,34,9,468
38,35,0,662
38,35,1,856
38,35,2,133
38,35,3,350
38,35,4,917
38,35,5,759
38,35,6,996
38,35,7,959
38,35,8,133
38,35,9,273
38,36,0,680
38,36,1,640
38,36,2,179
38,36,3,375
38,36,4,102
38,36,5,243
38,36,6,644
38,36,7,349
38,36,8,104
38,36,9,850
38,37,0,978
38,37,1,903
38,37,2,251
38,37,3,867
38,37,4,319
38,37,5,889
38,37,6,568
38,37,7,587
38,37,8,152
38,37,9,710
38,38,0,889
38,38,1,403
38,38,2,941
38,38,3,413
38,38,4,919
38,38,5,582
38,38,6,174
38,38,7,915
38,38,8,211
38,38,9,945
38,39,0,840
38,39,1,276
38,39,2,24
38,39,3,977
38,39,4,793
38,39,5,936
38,39,6,686
38,39,7,570
38,39,8,475
38,39,9,438
38,40,0,909
38,40,1,770
38,40,2,613
38,40,3,79
38,40,4,118
38,40,5,408
38,40,6,240
38,40,7,451
38,40,8,851
38,40,9,429
38,41,0,113
38,41,1,843
38,41,2,565
38,41,3,169
38,41,4,440
38,41,5,285
38,41,6,73
38,41,7,610
38,41,8,315
38,41,9,51
38,42,0,376
38,42,1,708
38,42,2,804
38,42,3,100
38,42,4,914
38,42,5,275
38,42,6,694
38,42,7,200
38,42,8,138
38,42,9,300
38,43,0,185
38,43,1,213
38,43,2,962
38,43,3,796
38,43,4,780
38,43,5,670
38,43,6,324
38,43,7,2
38,43,8,284
38,43,9,581
38,44,0,690
38,44,1,805
38,44,2,864
38,44,3,490
38,44,4,23
38,44,5,99
38,44,6,171
38,44,7,59
38,44,8,818
38,44,9,357
38,45,0,520
38,45,1,488
38,45,2,214
38,45,3,602
38,45,4,290
38,45,5,103
38,45,6,610
38,45,7,829
38,45,8,563
38,45,9,437
38,46,0,80
38,46,1,213
38,46,2,816
38,46,3,918
38,46,4,942
38,46,5,365
38,46,6,620
38,46,7,506
38,46,8,891
38,46,9,320
38,47,0,294
38,47,1,796
38,47,2,568
38,47,3,695
38,47,4,242
38,47,5,466
38,47,6,204
38,47,7,726
38,47,8,836
38,47,9,46
38,48,0,875
38,48,1,375
38,48,2,887
38,48,3,351
38,48,4,123
38,48,5,919
38,48,6,288
38,48,7,612
38,48,8,669
38,48,9,172
38,49,0,393
38,49,1,832
38,49,2,613
38,49,3,864
38,49,4,504
38,49,5,856
38,49,6,293
38,49,7,497
38,49,8,65
38,49,9,482
38,50,0,991
38,50,1,488
38,50,2,894
38,50,3,54
38,50,4,50
38,50,5,192
38,50,6,864
38,50,7,977
38,50,8,171
38,50,9,568
38,51,0,904
38,51,1,23
38,51,2,887
38,51,3,766
38,51,4,77
38,51,5,979
38,51,6,50
38,51,7,788
38,51,8,190
38,51,9,524
38,52,0,243
38,52,1,785
38,52,2,289
38,52,3,571
38,52,4,600
38,52,5,26
38,52,6,344
38,52,7,717
38,52,8,515
38,52,9,247
38,53,0,25
38,53,1,8
38,53,2,93
38,53,3,793
38,53,4,390
38,53,5,537
38,53,6,797
38,53,7,818
38,53,8,526
38,53,9,450
38,54,0,89
38,54,1,849
38,54,2,984
38,54,3,263
38,54,4,152
38,54,5,705
38,54,6,723
38,54,7,545
38,54,8,787
38,54,9,954
38,55,0,834
38,55,1,304
38,55,2,247
38,55,3,636
38,55,4,264
38,55,5,160
38,55,6,135
38,55,7,480
38,55,8,958
38,55,9,851
38,56,0,708
38,56,1,925
38,56,2,657
38,56,3,992
38,56,4,824
38,56,5,223
38,56,6,691
38,56,7,997
38,56,8,411
38,56,9,39
38,57,0,30
38,57,1,573
38,57,2,707
38,57,3,787
38,57,4,71
38,57,5,427
38,57,6,177
38,57,7,819
38,57,8,92
38,57,9,549
38,58,0,148
38,58,1,787
38,58,2,788
38,58,3,310
38,58,4,82
38,58,5,773
38,58,6,980
38,58,7,970
38,58,8,513
38,58,9,258
38,59,0,571
38,59,1,652
38,59,2,405
38,59,3,853
38,59,4,650
38,59,5,392
38,59,6,916
38,59,7,206
38,59,8,507
38,59,9,718
38,60,0,183
38,60,1,350
38,60,2,292
38,60,3,983
38,60,4,915
38,60,5,172
38,60,6,787
38,60,7,320
38,60,8,210
38,60,9,908
38,61,0,992
38,61,1,250
38,61,2,976
38,61,3,240
38,61,4,733
38,61,5,590
38,61,6,242
38,61,7,22
38,61,8,50
38,61,9,395
38,62,0,448
38,62,1,867
38,62,2,48
38,62,3,550
38,62,4,724
38,62,5,780
38,62,6,305
38,62,7,485
38,62,8,417
38,62,9,78
38,63,0,804
38,63,1,659
38,63,2,370
38,63,3,75
38,63,4,330
38,63,5,428
38,63,6,373
38,63,7,731
38,63,8,796
38,63,9,971
38,64,0,504
38,64,1,3
38,64,2,636
38,64,3,485
38,64,4,384
38,64,5,975
38,64,6,233
38,64,7,112
38,64,8,832
38,64,9,903
38,65,0,798
38,65,1,31
38,65,2,835
38,65,3,957
38,65,4,772
38,65,5,142
38,65,6,391
38,65,7,251
38,65,8,942
38,65,9,567
38,66,0,586
38,66,1,316
38,66,2,908
38,66,3,674
38,66,4,230
38,66,5,383
38,66,6,490
38,66,7,897
38,66,8,396
38,66,9,439
38,67,0,169
38,67,1,47
38,67,2,761
38,67,3,878
38,67,4,405
38,67,5,591
38,67,6,148
38,67,7,820
38,67,8,974
38,67,9,452
38,68,0,652
38,68,1,918
38,68,2,852
38,68,3,473
38,68,4,333
38,68,5,507
38,68,6,683
38,68,7,86
38,68,8,737
38,68,9,18
38,69,0,336
38,69,1,80
38,69,2,830
38,69,3,586
38,69,4,644
38,69,5,73
38,69,6,686
38,69,7,289
38,69,8,938
38,69,9,587
38,70,0,904
38,70,1,640
38,70,2,56
38,70,3,306
38,70,4,203
38,70,5,544
38,70,6,677
38,70,7,606
38,70,8,529
38,70,9,774
38,71,0,464
38,71,1,275
38,71,2,479
38,71,3,80
38,71,4,2
38,71,5,17
38,71,6,582
38,71,7,427
38,71,8,208
38,71,9,665
38,72,0,186
38,72,1,249
38,72,2,649
38,72,3,459
38,72,4,23
38,72,5,929
38,72,6,882
38,72,7,572
38,72,8,429
38,72,9,144
38,73,0,868
38,73,1,260
38,73,2,102
38,73,3,124
38,73,4,661
38,73,5,731
38,73,6,437
38,73,7,825
38,73,8,949
38,73,9,532
38,74,0,717
38,74,1,366
38,74,2,681
38,74,3,58
38,74,4,671
38,74,5,115
38,74,6,484
38,74,7,384
38,74,8,443
38,74,9,553
38,75,0,770
38,75,1,50
38,75,2,514
38,75,3,454
38,75,4,449
38,75,5,73
38,75,6,755
38,75,7,302
38,75,8,309
38,75,9,391
38,76,0,844
38,76,1,25
38,76,2,559
38,76,3,526
38,76,4,658
38,76,5,837
38,76,6,76
38,76,7,183
38,76,8,146
38,76,9,823
38,77,0,726
38,77,1,849
38,77,2,760
38,77,3,61
38,77,4,818
38,77,5,462
38,77,6,44
38,77,7,767
38,77,8,254
38,77,9,306
38,78,0,636
38,78,1,79
38,78,2,364
38,78,3,517
38,78,4,815
38,78,5,793
38,78,6,592
38,78,7,301
38,78,8,839
38,78,9,226
38,79,0,234
38,79,1,405
38,79,2,680
38,79,3,618
38,79,4,94
38,79,5,103
38,79,6,480
38,79,7,573
38,79,8,284
38,79,9,69
38,80,0,104
38,80,1,89
38,80,2,497
38,80,3,730
38,80,4,620
38,80,5,418
38,80,6,557
38,80,7,525
38,80,8,243
38,80,9,368
38,81,0,449
38,81,1,251
38,81,2,869
38,81,3,540
38,81,4,804
38,81,5,633
38,81,6,753
38,81,7,658
38,81,8,460
38,81,9,201
38,82,0,778
38,82,1,339
38,82,2,445
38,82,3,967
38,82,4,999
38,82,5,653
38,82,6,903
38,82,7,115
38,82,8,552
38,82,9,315
38,83,0,2
38,83,1,932
38,83,2,594
38,83,3,515
38,83,4,595
38,83,5,557
38,83,6,19
38,83,7,105
38,83,8,799
38,83,9,773
38,84,0,632
38,84,1,176
38,84,2,457
38,84,3,854
38,84,4,718
38,84,5,168
38,84,6,285
38,84,7,841
38,84,8,420
38,84,9,724
38,85,0,786
38,85,1,360
38,85,2,857
38,85,3,114
38,85,4,442
38,85,5,291
38,85,6,527
38,85,7,88
38,85,8,280
38,85,9,402
38,86,0,825
38,86,1,142
38,86,2,601
38,86,3,709
38,86,4,591
38,86,5,191
38,86,6,60
38,86,7,183
38,86,8,545
38,86,9,591
38,87,0,152
38,87,1,951
38,87,2,357
38,87,3,869
38,87,4,190
38,87,5,709
38,87,6,349
38,87,7,490
38,87,8,297
38,87,9,742
38,88,0,912
38,88,1,687
38,88,2,362
38,88,3,492
38,88,4,598
38,88,5,412
38,88,6,282
38,88,7,354
38,88,8,246
38,88,9,186
38,89,0,471
38,89,1,572
38,89,2,410
38,89,3,845
38,89,4,910
38,89,5,988
38,89,6,859
38,89,7,186
38,89,8,245
38,89,9,814
38,90,0,357
38,90,1,174
38,90,2,379
38,90,3,347
38,90,4,459
38,90,5,841
38,90,6,394
38,90,7,414
38,90,8,403
38,90,9,37
38,91,0,816
38,91,1,550
38,91,2,353
38,91,3,231
38,91,4,216
38,91,5,817
38,91,6,854
38,91,7,646
38,91,8,782
38,91,9,375
38,92,0,418
38,92,1,323
38,92,2,316
38,92,3,174
38,92,4,492
38,92,5,710
38,92,6,981
38,92,7,142
38,92,8,321
38,92,9,235
38,93,0,474
38,93,1,474
38,93,2,283
38,93,3,70
38,93,4,155
38,93,5,370
38,93,6,119
38,93,7,97
38,93,8,384
38,93,9,10
38,94,0,401
38,94,1,701
38,94,2,571
38,94,3,585
38,94,4,98
38,94,5,724
38,94,6,375
38,94,7,269
38,94,8,517
38,94,9,777
38,95,0,695
38,95,1,725
38,95,2,196
38,95,3,641
38,95,4,293
38,95,5,309
38,95,6,350
38,95,7,708
38,95,8,158
38,95,9,690
38,96,0,405
38,96,1,780
38,96,2,385
38,96,3,35
38,96,4,708
38,96,5,7
38,96,6,743
38,96,7,137
38,96,8,292
38,96,9,651
38,97,0,475
38,97,1,503
38,97,2,199
38,97,3,775
38,97,4,547
38,97,5,355
38,97,6,312
38,97,7,243
38,97,8,840
38,97,9,704
38,98,0,22
38,98,1,158
38,98,2,630
38,98,3,25
38,98,4,329
38,98,5,132
38,98,6,664
38,98,7,548
38,98,8,975
38,98,9,322
38,99,0,820
38,99,1,406
38,99,2,821
38,99,3,465
38,99,4,655
38,99,5,232
38,99,6,950
38,99,7,149
38,99,8,349
38,99,9,233
39,0,0,322
39,0,1,334
39,0,2,360
39,0,3,841
39,0,4,308
39,0,5,166
39,0,6,278
39,0,7,93
39,0,8,271
39,0,9,318
39,1,0,165
39,1,1,589
39,1,2,38
39,1,3,12
39,1,4,341
39,1,5,658
39,1,6,419
39,1,7,251
39,1,8,843
39,1,9,215
39,2,0,446
39,2,1,423
39,2,2,696
39,2,3,785
39,2,4,793
39,2,5,710
39,2,6,41
39,2,7,426
39,2,8,663
39,2,9,227
39,3,0,208
39,3,1,152
39,3,2,978
39,3,3,581
39,3,4,413
39,3,5,439
39,3,6,947
39,3,7,863
39,3,8,448
39,3,9,901
39,4,0,46
39,4,1,486
39,4,2,936
39,4,3,380
39,4,4,271
39,4,5,3
39,4,6,374
39,4,7,545
39,4,8,257
39,4,9,321
39,5,0,303
39,5,1,800
39,5,2,167
39,5,3,999
39,5,4,745
39,5,5,828
39,5,6,13
39,5,7,175
39,5,8,348
39,5,9,930
39,6,0,372
39,6,1,158
39,6,2,930
39,6,3,776
39,6,4,862
39,6,5,955
39,6,6,364
39,6,7,80
39,6,8,932
39,6,9,271
39,7,0,423
39,7,1,644
39,7,2,169
39,7,3,382
39,7,4,831
39,7,5,7
39,7,6,468
39,7,7,792
39,7,8,866
39,7,9,441
39,8,0,876
39,8,1,374
39,8,2,844
39,8,3,302
39,8,4,388
39,8,5,669
39,8,6,80
39,8,7,472
39,8,8,201
39,8,9,453
39,9,0,377
39,9,1,506
39,9,2,568
39,9,3,768
39,9,4,469
39,9,5,117
39,9,6,165
39,9,7,911
39,9,8,967
39,9,9,407
39,10,0,300
39,10,1,433
39,10,2,667
39,10,3,878
39,10,4,970
39,10,5,82
39,10,6,766
39,10,7,696
39,10,8,424
39,10,9,466
39,11,0,941
39,11,1,206
39,11,2,283
39,11,3,390
39,11,4,262
39,11,5,404
39,11,6,424
39,11,7,854
39,11,8,970
39,11,9,176
39,12,0,352
39,12,1,705
39,12,2,685
39,12,3,579
39,12,4,936
39,12,5,58
39,12,6,928
39,12,7,609
39,12,8,546
39,12,9,326
39,13,0,983
39,13,1,914
39,13,2,298
39,13,3,222
39,13,4,684
39,13,5,865
39,13,6,458
39,13,7,683
39,13,8,387
39,13,9,990
39,14,0,871
39,14,1,662
39,14,2,47
39,14,3,769
39,14,4,899
39,14,5,397
39,14,6,172
39,14,7,963
39,14,8,735
39,14,9,796
39,15,0,804
39,15,1,738
39,15,2,728
39,15,3,331
39,15,4,452
39,15,5,122
39,15,6,34
39,15,7,872
39,15,8,308
39,15,9,740
39,16,0,186
39,16,1,490
39,16,2,623
39,16,3,473
39,16,4,85
39,16,5,431
39,16,6,884
39,16,7,497
39,16,8,830
39,16,9,960
39,17,0,258
39,17,1,341
39,17,2,903
39,17,3,714
39,17,4,97
39,17,5,2
39,17,6,488
39,17,7,273
39,17,8,541
39,17,9,989
39,18,0,38
39,18,1,624
39,18,2,487
39,18,3,45
39,18,4,143
39,18,5,551
39,18,6,317
39,18,7,415
39,18,8,632
39,18,9,12
39,19,0,716
39,19,1,642
39,19,2,196
39,19,3,973
39,19,4,561
39,19,5,662
39,19,6,695
39,19,7,528
39,19,8,170
39,19,9,855
39,20,0,845
39,20,1,599
39,20,2,915
39,20,3,138
39,20,4,465
39,20,5,293
39,20,6,377
39,20,7,765
39,20,8,217
39,20,9,786
39,21,0,674
39,21,1,128
39,21,2,628
39,21,3,181
39,21,4,162
39,21,5,572
39,21,6,69
39,21,7,756
39,21,8,709
39,21,9,332
39,22,0,571
39,22,1,230
39,22,2,67
39,22,3,779
39,22,4,856
39,22,5,218
39,22,6,525
39,22,7,335
39,22,8,501
39,22,9,79
39,23,0,653
39,23,1,408
39,23,2,106
39,23,3,491
39,23,4,346
39,23,5,871
39,23,6,470
39,23,7,323
39,23,8,666
39,23,9,518
39,24,0,281
39,24,1,76
39,24,2,969
39,24,3,746
39,24,4,831
39,24,5,929
39,24,6,459
39,24,7,624
39,24,8,254
39,24,9,506
39,25,0,700
39,25,1,32
39,25,2,736
39,25,3,466
39,25,4,989
39,25,5,558
39,25,6,10
39,25,7,20
39,25,8,432
39,25,9,876
39,26,0,63
39,26,1,363
39,26,2,427
39,26,3,648
39,26,4,440
39,26,5,472
39,26,6,394
39,26,7,405
39,26,8,648
39,26,9,224
39,27,0,479
39,27,1,808
39,27,2,544
39,27,3,647
39,27,4,479
39,27,5,9
39,27,6,976
39,27,7,626
39,27,8,298
39,27,9,219
39,28,0,28
39,28,1,113
39,28,2,713
39,28,3,911
39,28,4,225
39,28,5,74
39,28,6,220
39,28,7,918
39,28,8,230
39,28,9,181
39,29,0,363
39,29,1,323
39,29,2,507
39,29,3,345
39,29,4,665
39,29,5,946
39,29,6,960
39,29,7,649
39,29,8,134
39,29,9,662
39,30,0,20
39,30,1,299
39,30,2,51
39,30,3,920
39,30,4,890
39,30,5,195
39,30,6,322
39,30,7,792
39,30,8,900
39,30,9,285
39,31,0,432
39,31,1,141
39,31,2,932
39,31,3,988
39,31,4,278
39,31,5,919
39,31,6,970
39,31,7,903
39,31,8,775
39,31,9,180
39,32,0,339
39,32,1,688
39,32,2,857
39,32,3,251
39,32,4,204
39,32,5,258
39,32,6,252
39,32,7,859
39,32,8,40
39,32,9,342
39,33,0,240
39,33,1,917
39,33,2,1000
39,33,3,379
39,33,4,468
39,33,5,866
39,33,6,884
39,33,7,828
39,33,8,22
39,33,9,880
39,34,0,98
39,34,1,786
39,34,2,379
39,34,3,258
39,34,4,557
39,34,5,483
39,34,6,432
39,34,7,104
39,34,8,129
39,34,9,583
39,35,0,111
39,35,1,943
39,35,2,508
39,35,3,695
39,35,4,993
39,35,5,162
39,35,6,802
39,35,7,567
39,35,8,372
39,35,9,506
39,36,0,181
39,36,1,523
39,36,2,337
39,36,3,270
39,36,4,430
39,36,5,173
39,36,6,80
39,36,7,1
39,36,8,126
39,36,9,79
39,37,0,252
39,37,1,399
39,37,2,866
39,37,3,204
39,37,4,228
39,37,5,62
39,37,6,819
39,37,7,991
39,37,8,510
39,37,9,783
39,38,0,192
39,38,1,876
39,38,2,673
39,38,3,459
39,38,4,885
39,38,5,699
39,38,6,291
39,38,7,271
39,38,8,593
39,38,9,559
39,39,0,768
39,39,1,495
39,39,2,142
39,39,3,304
39,39,4,421
39,39,5,156
39,39,6,385
39,39,7,985
39,39,8,688
39,39,9,748
39,40,0,277
39,40,1,445
39,40,2,103
39,40,3,645
39,40,4,29
39,40,5,1
39,40,6,454
39,40,7,428
39,40,8,334
39,40,9,844
39,41,0,875
39,41,1,786
39,41,2,507
39,41,3,945
39,41,4,659
39,41,5,307
39,41,6,545
39,41,7,409
39,41,8,771
39,41,9,223
39,42,0,317
39,42,1,515
39,42,2,881
39,42,3,569
39,42,4,884
39,42,5,419
39,42,6,977
39,42,7,250
39,42,8,683
39,42,9,252
39,43,0,421
39,43,1,133
39,43,2,163
39,43,3,783
39,43,4,874
39,43,5,145
39,43,6,695
39,43,7,546
39,43,8,9
39,43,9,87
39,44,0,678
39,44,1,588
39,44,2,703
39,44,3,845
39,44,4,807
39,44,5,527
39,44,6,323
39,44,7,594
39,44,8,755
39,44,9,776
39,45,0,816
39,45,1,373
39,45,2,17
39,45,3,408
39,45,4,358
39,45,5,438
39,45,6,724
39,45,7,150
39,45,8,587
39,45,9,853
39,46,0,916
39,46,1,906
39,46,2,568
39,46,3,821
39,46,4,332
39,46,5,448
39,46,6,992
39,46,7,380
39,46,8,908
39,46,9,123
39,47,0,412
39,47,1,665
39,47,2,712
39,47,3,857
39,47,4,291
39,47,5,183
39,47,6,475
39,47,7,1
39,47,8,233
39,47,9,989
39,48,0,905
39,48,1,986
39,48,2,861
39,48,3,552
39,48,4,186
39,48,5,212
39,48,6,536
39,48,7,728
39,48,8,486
39,48,9,254
39,49,0,499
39,49,1,606
39,49,2,66
39,49,3,367
39,49,4,800
39,49,5,657
39,49,6,784
39,49,7,511
39,49,8,392
39,49,9,74
39,50,0,533
39,50,1,565
39,50,2,616
39,50,3,737
39,50,4,511
39,50,5,991
39,50,6,417
39,50,7,601
39,50,8,614
39,50,9,205
39,51,0,158
39,51,1,734
39,51,2,195
39,51,3,129
39,51,4,331
39,51,5,487
39,51,6,689
39,51,7,266
39,51,8,664
39,51,9,761
39,52,0,431
39,52,1,844
39,52,2,204
39,52,3,838
39,52,4,161
39,52,5,341
39,52,6,324
39,52,7,136
39,52,8,649
39,52,9,574
39,53,0,357
39,53,1,147
39,53,2,326
39,53,3,939
39,53,4,839
39,53,5,617
39,53,6,621
39,53,7,807
39,53,8,353
39,53,9,861
39,54,0,668
39,54,1,628
39,54,2,595
39,54,3,232
39,54,4,18
39,54,5,421
39,54,6,456
39,54,7,270
39,54,8,113
39,54,9,588
39,55,0,495
39,55,1,855
39,55,2,289
39,55,3,86
39,55,4,720
39,55,5,856
39,55,6,579
39,55,7,685
39,55,8,152
39,55,9,215
39,56,0,443
39,56,1,293
39,56,2,568
39,56,3,81
39,56,4,781
39,56,5,289
39,56,6,252
39,56,7,646
39,56,8,530
39,56,9,730
39,57,0,291
39,57,1,465
39,57,2,514
39,57,3,671
39,57,4,224
39,57,5,782
39,57,6,732
39,57,7,263
39,57,8,102
39,57,9,253
39,58,0,194
39,58,1,782
39,58,2,981
39,58,3,742
39,58,4,879
39,58,5,239
39,58,6,557
39,58,7,86
39,58,8,5
39,58,9,940
39,59,0,633
39,59,1,706
39,59,2,75
39,59,3,661
39,59,4,775
39,59,5,602
39,59,6,677
39,59,7,356
39,59,8,498
39,59,9,268
39,60,0,944
39,60,1,540
39,60,2,806
39,60,3,435
39,60,4,462
39,60,5,196
39,60,6,235
39,60,7,92
39,60,8,699
39,60,9,254
39,61,0,991
39,61,1,425
39,61,2,798
39,61,3,25
39,61,4,717
39,61,5,720
39,61,6,291
39,61,7,398
39,61,8,262
39,61,9,781
39,62,0,394
39,62,1,285
39,62,2,939
39,62,3,674
39,62,4,749
39,62,5,547
39,62,6,960
39,62,7,900
39,62,8,625
39,62,9,389
39,63,0,541
39,63,1,830
39,63,2,19
39,63,3,764
39,63,4,420
39,63,5,636
39,63,6,833
39,63,7,744
39,63,8,991
39,63,9,234
39,64,0,627
39,64,1,383
39,64,2,503
39,64,3,955
39,64,4,212
39,64,5,906
39,64,6,163
39,64,7,791
39,64,8,313
39,64,9,570
39,65,0,359
39,65,1,488
39,65,2,658
39,65,3,701
39,65,4,302
39,65,5,681
39,65,6,227
39,65,7,355
39,65,8,866
39,65,9,673
39,66,0,113
39,66,1,859
39,66,2,714
39,66,3,590
39,66,4,947
39,66,5,335
39,66,6,943
39,66,7,557
39,66,8,404
39,66,9,194
39,67,0,341
39,67,1,851
39,67,2,684
39,67,3,512
39,67,4,679
39,67,5,838
39,67,6,736
39,67,7,732
39,67,8,355
39,67,9,528
39,68,0,489
39,68,1,471
39,68,2,259
39,68,3,4
39,68,4,751
39,68,5,839
39,68,6,193
39,68,7,434
39,68,8,398
39,68,9,956
39,69,0,569
39,69,1,963
39,69,2,716
39,69,3,392
39,69,4,555
39,69,5,269
39,69,6,183
39,69,7,621
39,69,8,528
39,69,9,306
39,70,0,386
39,70,1,912
39,70,2,996
39,70,3,652
39,70,4,902
39,70,5,790
39,70,6,281
39,70,7,456
39,70,8,884
39,70,9,36
39,71,0,946
39,71,1,453
39,71,2,936
39,71,3,901
39,71,4,148
39,71,5,475
39,71,6,643
39,71,7,971
39,71,8,23
39,71,9,264
39,72,0,740
39,72,1,151
39,72,2,843
39,72,3,201
39,72,4,896
39,72,5,101
39,72,6,89
39,72,7,866
39,72,8,750
39,72,9,954
39,73,0,955
39,73,1,801
39,73,2,398
39,73,3,159
39,73,4,639
39,73,5,248
39,73,6,773
39,73,7,436
39,73,8,146
39,73,9,28
39,74,0,975
39,74,1,335
39,74,2,940
39,74,3,863
39,74,4,637
39,74,5,198
39,74,6,161
39,74,7,462
39,74,8,358
39,74,9,167
39,75,0,479
39,75,1,901
39,75,2,344
39,75,3,482
39,75,4,423
39,75,5,950
39,75,6,469
39,75,7,919
39,75,8,474
39,75,9,943
39,76,0,817
39,76,1,253
39,76,2,946
39,76,3,144
39,76,4,164
39,76,5,201
39,76,6,867
39,76,7,120
39,76,8,962
39,76,9,285
39,77,0,995
39,77,1,501
39,77,2,107
39,77,3,7
39,77,4,303
39,77,5,981
39,77,6,694
39,77,7,64
39,77,8,302
39,77,9,560
39,78,0,110
39,78,1,846
39,78,2,704
39,78,3,853
39,78,4,505
39,78,5,150
39,78,6,864
39,78,7,15
39,78,8,304
39,78,9,848
39,79,0,37
39,79,1,680
39,79,2,374
39,79,3,735
39,79,4,747
39,79,5,875
39,79,6,438
39,79,7,461
39,79,8,487
39,79,9,443
39,80,0,182
39,80,1,99
39,80,2,460
39,80,3,670
39,80,4,440
39,80,5,821
39,80,6,810
39,80,7,300
39,80,8,862
39,80,9,685
39,81,0,228
39,81,1,734
39,81,2,893
39,81,3,367
39,81,4,884
39,81,5,336
39,81,6,434
39,81,7,862
39,81,8,428
39,81,9,57
39,82,0,66
39,82,1,969
39,82,2,914
39,82,3,562
39,82,4,304
39,82,5,722
39,82,6,311
39,82,7,458
39,82,8,908
39,82,9,947
39,83,0,519
39,83,1,457
39,83,2,599
39,83,3,869
39,83,4,549
39,83,5,642
39,83,6,609
39,83,7,700
39,83,8,523
39,83,9,545
39,84,0,550
39,84,1,480
39,84,2,112
39,84,3,755
39,84,4,73
39,84,5,995
39,84,6,227
39,84,7,291
39,84,8,856
39,84,9,668
39,85,0,30
39,85,1,268
39,85,2,852
39,85,3,285
39,85,4,381
39,85,5,624
39,85,6,383
39,85,7,879
39,85,8,412
39,85,9,399
39,86,0,324
39,86,1,986
39,86,2,462
39,86,3,469
39,86,4,223
39,86,5,523
39,86,6,215
39,86,7,851
39,86,8,944
39,86,9,39
39,87,0,779
39,87,1,155
39,87,2,667
39,87,3,531
39,87,4,435
39,87,5,875
39,87,6,291
39,87,7,302
39,87,8,920
39,87,9,512
39,88,0,875
39,88,1,555
39,88,2,341
39,88,3,625
39,88,4,954
39,88,5,978
39,88,6,726
39,88,7,713
39,88,8,84
39,88,9,449
39,89,0,606
39,89,1,976
39,89,2,754
39,89,3,904
39,89,4,850
39,89,5,356
39,89,6,26
39,89,7,895
39,89,8,436
39,89,9,464
39,90,0,186
39,90,1,817
39,90,2,509
39,90,3,253
39,90,4,979
39,90,5,984
39,90,6,756
39,90,7,282
39,90,8,561
39,90,9,98
39,91,0,995
39,91,1,944
39,91,2,480
39,91,3,765
39,91,4,175
39,91,5,521
39,91,6,635
39,91,7,192
39,91,8,583
39,91,9,268
39,92,0,561
39,92,1,845
39,92,2,501
39,92,3,924
39,92,4,212
39,92,5,427
39,92,6,126
39,92,7,35
39,92,8,706
39,92,9,662
39,93,0,691
39,93,1,480
39,93,2,106
39,93,3,648
39,93,4,242
39,93,5,347
39,93,6,446
39,93,7,152
39,93,8,269
39,93,9,33
39,94,0,731
39,94,1,370
39,94,2,540
39,94,3,243
39,94,4,828
39,94,5,76
39,94,6,100
39,94,7,857
39,94,8,363
39,94,9,61
39,95,0,320
39,95,1,200
39,95,2,180
39,95,3,133
39,95,4,357
39,95,5,98
39,95,6,373
39,95,7,861
39,95,8,427
39,95,9,976
39,96,0,96
39,96,1,572
39,96,2,980
39,96,3,298
39,96,4,377
39,96,5,606
39,96,6,630
39,96,7,470
39,96,8,994
39,96,9,520
39,97,0,850
39,97,1,690
39,97,2,185
39,97,3,720
39,97,4,671
39,97,5,161
39,97,6,769
39,97,7,485
39,97,8,798
39,97,9,438
39,98,0,676
39,98,1,784
39,98,2,67
39,98,3,144
39,98,4,726
39,98,5,206
39,98,6,668
39,98,7,145
39,98,8,976
39,98,9,789
39,99,0,954
39,99,1,140
39,99,2,671
39,99,3,871
39,99,4,19
39,99,5,988
39,99,6,272
39,99,7,69
39,99,8,607
39,99,9,113
40,0,0,540
40,0,1,455
40,0,2,181
40,0,3,1000
40,0,4,621
40,0,5,866
40,0,6,121
40,0,7,432
40,0,8,658
40,0,9,10
40,1,0,448
40,1,1,797
40,1,2,532
40,1,3,218
